Genotype,Temp,Frequency,tindex,t1,t2,t3,t4,t5,t6,t7,t8,growthrate,R2,Genot
D16,25,0,56,0,17.5,78.5,107,159.5,182,230,NA,3.33198689956332,0.997114856948353,XD16
D16,25-35,120,55,0,30,95,123,173,195,NA,NA,3.51333333333333,0.994082601684286,XD16
D16,25-35,120,55,0,30,89.5,118,173.5,194.5,NA,NA,3.5125,0.997836717091761,XD16
D16,25-35,120,55,0,31.5,84,106.5,153.5,171.5,NA,NA,3.055,0.994578496232803,XD16
D16,25-35,480,55,0,33,99,124,176,199.5,NA,NA,3.56083333333333,0.994031709693464,XD16
D16,25-35,480,55,0,34,95,121,179,202.5,NA,NA,3.61416666666667,0.997826966682721,XD16
D16,25-35,480,55,0,28,88,114,162,186,236,NA,3.26632882882883,0.997407353901903,XD16
D16,30,0,55,0,32,91.5,115.5,166,189,NA,NA,3.36166666666667,0.996068486017948,XD16
D16,30,0,55,0,35,107.5,139,198,225,NA,NA,4.03583333333334,0.996170525221849,XD16
D16,30,0,55,0,35,109.5,143,200,227.5,NA,NA,4.085,0.994809530124576,XD16
D16,32,0,55,0,31.5,106.5,139,197,NA,NA,NA,4.1765350877193,0.996039867320895,XD16
D16,32,0,55,0,37.5,114.5,148,208.5,NA,NA,NA,4.38706140350877,0.995547982227542,XD16
D16,32,0,55,0,35.5,102.5,130.5,189.5,212,NA,NA,3.80333333333333,0.995783374639962,XD16
D16,32-42,120,62,0,25,76,99,144.5,162,200,215,2.72689419207678,0.994316548981144,XD16
D16,32-42,120,55,0,31,83,108,158.5,177.5,214,229.5,2.87907608695652,0.989872754776559,XD16
D16,32-42,120,55,0,23,70.5,92.5,135.5,153.5,185,204.5,2.55366847826087,0.993766424049432,XD16
D16,32-42,480,62,0,25,75,100.5,143,159,201,217,2.73616879344107,0.995553542093268,XD16
D16,32-42,480,55,0,29.5,82.5,106,151.5,171,206,221,2.76290760869565,0.988976613906992,XD16
D16,32-42,480,55,0,25,86,112,157.5,178,215.5,232.5,2.92663043478261,0.988778761463675,XD16
D16,35,0,55,0,36,106,130,183.5,205,NA,NA,3.66083333333333,0.990162982079811,XD16
D16,35,0,55,0,42,117.5,151.5,210,234.5,NA,NA,4.1925,0.991238396014065,XD16
D16,35,0,56,0,28,101,132.5,189,212,NA,NA,3.95453884201338,0.992287078402575,XD16
D16,37,0,55,0,33,97.5,122,165.5,190,228,NA,3.16427364864865,0.986407585244451,XD16
D16,37,0,55,0,34.5,103.5,129,176,195.5,237,NA,3.28392454954955,0.982944286735611,XD16
D16,37,0,55,0,30.5,102,124.5,172,193.5,NA,NA,3.47416666666667,0.986816446139023,XD16
D16,42,0,62,0,7,24.5,36,54,60,66.5,68.5,0.917055798239763,0.960988485196129,XD16
D16,42,0,55,0,9,26,33.5,45,50,54,54,0.692255434782609,0.922567970701293,XD16
D16,42,0,55,0,3,15.5,26,42,51.5,64.5,74.5,0.95991847826087,0.992433742270028,XD16
D17,25,0,55,0,21,80,107,155,177,222,NA,3.13400900900901,0.996785327843173,XD17
D17,25,0,55,0,23,74.5,101.5,153.5,176.5,221,244,3.08152173913043,0.998804128046664,XD17
D17,25,0,56,0,18,77.5,105.5,157,180,227,249,3.21844194364477,0.997137766932994,XD17
D17,25-35,120,55,0,26.5,89,119.5,170,193,239,NA,3.36275337837838,0.995112016715526,XD17
D17,25-35,120,55,0,30,90,118.5,170.5,193.5,NA,NA,3.47583333333333,0.997491427514273,XD17
D17,25-35,120,55,0,26,79.5,106,159,181.5,226.5,NA,3.18285472972973,0.998451772506473,XD17
D17,25-35,480,55,0,31.5,91.5,120,176,198.5,NA,NA,3.5675,0.998088806743657,XD17
D17,25-35,480,55,0,31,92,122,179.5,203,NA,NA,3.65583333333334,0.998601518373723,XD17
D17,25-35,480,55,0,24,77,103.5,155,181.5,NA,NA,3.25333333333333,0.999886502302757,XD17
D17,30,0,55,0,29,88,115,171,194,NA,NA,3.49166666666667,0.998918691274977,XD17
D17,30,0,55,0,33,101.5,133.5,187.5,214,NA,NA,3.8375,0.995863966808334,XD17
D17,30,0,55,0,31.5,103,135.5,193.5,217.5,NA,NA,3.94166666666667,0.995712675780293,XD17
D17,32,0,55,0,30,100,129.5,185.5,207,NA,NA,3.76,0.994549647141677,XD17
D17,32,0,55,0,32,100,133,199.5,225.5,NA,NA,4.08166666666667,0.999078644290885,XD17
D17,32,0,55,0,27.5,85.5,112.5,166.5,192.5,NA,NA,3.44916666666667,0.999605817330908,XD17
D17,32-42,120,62,0,22,66,84,119.5,135,167,182,2.27633362742355,0.994621718095752,XD17
D17,32-42,120,55,0,28,87.5,115,168,188,232,NA,3.26083896396396,0.994823035377428,XD17
D17,32-42,120,55,0,21.5,60,76,105.5,118.5,152,168.5,2.05298913043478,0.995785760483338,XD17
D17,32-42,480,62,0,18,70.5,96.5,140,158,196,212,2.72399991392481,0.994812686751569,XD17
D17,32-42,480,55,0,27.5,85.5,110,157.5,178.5,219.5,235.5,2.96059782608696,0.992322859137889,XD17
D17,32-42,480,55,0,21,70.5,95,141,159.5,199,215.5,2.73573369565217,0.996206097372448,XD17
D17,35,0,55,0,34,98,122.5,174,199,NA,NA,3.52916666666667,0.994787712048505,XD17
D17,35,0,55,0,38,104.5,133.5,190,216.5,NA,NA,3.84083333333333,0.995792560272583,XD17
D17,35,0,56,0,26.5,96,126.5,184,207,NA,NA,3.86441664242072,0.994880788652892,XD17
D17,37,0,55,0,28,91,117.5,165,187,232,NA,3.23507882882883,0.993537862780968,XD17
D17,37,0,55,0,28,92,120,167.5,191,NA,NA,3.4375,0.994492691296697,XD17
D17,37,0,55,0,30.5,93.5,119.5,174,197,NA,NA,3.5375,0.997120967797748,XD17
D17,42,0,62,0,6.5,21,27.5,40,48,62.5,70,0.875976415398851,0.998727368479998,XD17
D17,42,0,55,0,4,17,25,40.5,48,62,69,0.889266304347826,0.997058225698866,XD17
D17,42,0,55,0,3.5,21,30.5,43.5,52,67,77,0.970108695652174,0.996806869979443,XD17
D18,25,0,55,NA,0,22.5,31.5,51.5,62.5,79.5,89.5,1.23127815315315,0.998232689212211,XD18
D18,25,0,55,0,8.5,33,44,68.5,78,100,109,1.39334239130435,0.99863458173158,XD18
D18,25,0,55,0,12.5,40.5,52.5,79.5,92,113,124.5,1.56861413043478,0.997609311320997,XD18
D18,25-35,120,62,0,8.5,34,43.5,60,67,82,88.5,1.1209463966775,0.986922096558026,XD18
D18,25-35,120,55,0,16,51,70,100.5,114,141,152.5,1.92798913043478,0.994649226816674,XD18
D18,25-35,120,55,0,17,53,68.5,98,112,130.5,138.5,1.75815217391304,0.981883745626658,XD18
D18,25-35,480,62,0,10,34,47,69,78.5,95,103.5,1.32540724322696,0.994322866915639,XD18
D18,25-35,480,55,0,18.5,56.5,71,101,117,147.5,162,2.00679347826087,0.997388514402948,XD18
D18,25-35,480,55,0,15,43.5,61,89.5,101,135,144.5,1.82880434782609,0.998615126564511,XD18
D18,30,0,55,0,10,34.5,45.5,71,80,100,109,1.38790760869565,0.997124990440136,XD18
D18,30,0,55,0,11.5,36,48,73.5,86.5,113,NA,1.56813063063063,0.999449005565616,XD18
D18,30,0,55,0,18,50.5,66,101.5,113.5,139.5,151.5,1.90896739130435,0.995103955105003,XD18
D18,32,0,62,0,7,31,40.5,60.5,68.5,84,91.5,1.17757311011168,0.994259055710381,XD18
D18,32,0,55,0,19.5,58.5,79,113.5,131,165,182,2.2710597826087,0.998633679968641,XD18
D18,32,0,55,0,18.5,53.5,67.5,98.5,111.5,139.5,150.5,1.87975543478261,0.995498525479421,XD18
D18,32-42,120,62,0,4,8.5,10,15,17,25,38,0.403638828516709,0.88945423765885,XD18
D18,32-42,120,55,0,7,34,50,76.5,94,NA,NA,1.7025,0.992890196475472,XD18
D18,32-42,120,55,0,7.5,20,31.5,48,56,63,69,0.890625,0.982787490441157,XD18
D18,32-42,480,62,0,6.5,23.5,29,43,49,62.5,67,0.853876611219901,0.997131944682407,XD18
D18,32-42,480,55,0,8,33.5,46,72,81.5,99,106,1.3804347826087,0.991655862184826,XD18
D18,32-42,480,55,0,7.5,31,43.5,60,69.5,79,88,1.11345108695652,0.981567403184054,XD18
D18,35,0,55,0,5.5,21,30.5,47.5,55.5,72.5,82,1.03804347826087,0.998173750399749,XD18
D18,35,0,55,0,7,24,34,53,61.5,79.5,87,1.11277173913043,0.999021585205753,XD18
D18,35,0,55,0,16.5,53.5,70,98,108,125.5,158.5,1.85529891304348,0.983250231267345,XD18
D18,37,0,55,0,8,27,39.5,61,71,87,92,1.203125,0.993326722638834,XD18
D18,37,0,55,0,13,45,58.5,78,86.5,101.5,109.5,1.36413043478261,0.972926058144147,XD18
D18,37,0,55,0,9,41.5,55,86,98,120,128,1.66847826086957,0.992374592032995,XD18
D18,42,0,62,0,0,0,2.5,2.5,5,7,7,0.0998472165436509,0.897322045058327,XD18
D18,42,0,55,NA,NA,0,1.5,3,5.5,5.5,7.5,0.125,0.926778242677824,XD18
D18,42,0,55,0,1.5,3.5,7.5,11.5,14.5,18,22,0.27445652173913,0.980734409318105,XD18
D19,25,0,55,0,27,86.5,110,160.5,183.5,229.5,NA,3.20002815315315,0.997103600159852,XD19
D19,25,0,55,0,26,82,106.5,156.5,179,223,245,3.06657608695652,0.99750005941901,XD19
D19,25,0,55,0,26,82.5,105.5,155,176,218.5,240.5,3.00135869565217,0.9966226644827,XD19
D19,25-35,120,55,0,27.5,86,110.5,160.5,182.5,226,NA,3.15990990990991,0.99598981599642,XD19
D19,25-35,120,55,0,29,84,110,162,184,226.5,NA,3.17328265765766,0.99651569239625,XD19
D19,25-35,120,55,0,31,88,115,163.5,181.5,219,NA,3.06939752252252,0.989154436803005,XD19
D19,25-35,480,55,0,31,99,128,178,200,240,NA,3.37725225225225,0.987086117353428,XD19
D19,25-35,480,55,0,31,95,120.5,180.5,206.5,NA,NA,3.6975,0.99885460688327,XD19
D19,25-35,480,55,0,27.5,83,109,162.5,185.5,224,NA,3.17257882882883,0.99521655909058,XD19
D19,30,0,55,0,33.5,101.5,131,189,214,NA,NA,3.84166666666667,0.99687285852413,XD19
D19,30,0,55,0,36.5,108,138,197.5,223,NA,NA,3.99333333333333,0.995598930759751,XD19
D19,30,0,55,0,37.5,104.5,130.5,187,210,NA,NA,3.73916666666667,0.99386776424477,XD19
D19,32,0,55,0,33,97,124.5,183.5,204,NA,NA,3.68,0.996519904886094,XD19
D19,32,0,55,0,32,106,137.5,203,NA,NA,NA,4.26644736842105,0.998916328695854,XD19
D19,32,0,55,0,32.5,96,124,179,198,NA,NA,3.5775,0.994659603407545,XD19
D19,32-42,120,62,0,22.5,69,89.5,131.5,148,184,198,2.5125884960513,0.995690782476808,XD19
D19,32-42,120,55,0,22.5,73.5,102.5,159.5,184,241,NA,3.37246621621622,0.999017541602136,XD19
D19,32-42,120,55,0,25.5,69,87.5,122,137,163,177,2.18138586956522,0.985376053905405,XD19
D19,32-42,480,62,0,25,84,109.5,157,175,212,226,2.88482064082977,0.988502528394439,XD19
D19,32-42,480,55,0,27,89.5,116.5,168,187,226,NA,3.20030968468468,0.990058167498174,XD19
D19,32-42,480,55,0,26,83.5,108,151.5,167,197.5,215,2.67866847826087,0.981512484814793,XD19
D19,35,0,55,0,36.5,108.5,140.5,193.5,218,NA,NA,3.905,0.991681783431423,XD19
D19,35,0,55,0,37.5,112.5,142,203,NA,NA,NA,4.24890350877193,0.995596085551968,XD19
D19,35,0,55,0,41,110,140.5,198,222,NA,NA,3.94916666666667,0.993124932884457,XD19
D19,37,0,55,0,27,97,125,176.5,197.5,235,NA,3.34501689189189,0.985418742936728,XD19
D19,37,0,55,0,28.5,93.5,121.5,168.5,190,229,NA,3.22325450450451,0.988069284554065,XD19
D19,37,0,55,0,28.5,99.5,127.5,177,197.5,NA,NA,3.58833333333333,0.989918095054675,XD19
D19,42,0,62,0,10.5,30.5,40.5,61,72.5,97,107,1.34782982935594,0.997990251382466,XD19
D19,42,0,55,0,9,31.5,42,68,80,104,116.5,1.47486413043478,0.99848486132683,XD19
D19,42,0,55,0,7,23,31.5,59,70.5,98,111.5,1.41847826086957,0.984397283254133,XD19
D2,25,0,55,0,25,83.5,109.5,154.5,176,220.5,NA,3.07685810810811,0.995550760617775,XD2
D2,25,0,55,NA,NA,0,25.5,76,101.5,148.5,172,3.07416666666667,0.999549715817793,XD2
D2,25,0,56,0,15.5,73,97.5,148,172.5,220.5,242,3.13944866090901,0.998774106914827,XD2
D2,25-35,120,55,0,25.5,87,117.5,177,203,NA,NA,3.68166666666667,0.999399839206067,XD2
D2,25-35,120,55,0,29,97.5,128.5,192,218.5,NA,NA,3.95916666666667,0.998980541534743,XD2
D2,25-35,120,55,0,29.5,91,131.5,188,212,NA,NA,3.86166666666667,0.996833035278816,XD2
D2,25-35,480,62,NA,NA,0,32,97.5,125,185.5,207.5,3.79149193261781,0.998601108632737,XD2
D2,25-35,480,55,0,30.5,100,131,193.5,221,NA,NA,3.98833333333333,0.998838492439079,XD2
D2,25-35,480,55,0,26.5,94,120.5,179.5,206.5,NA,NA,3.72833333333333,0.998563850756249,XD2
D2,30,0,55,0,37,101,127,189,214.5,NA,NA,3.8125,0.997716859591038,XD2
D2,30,0,55,0,32,105,133,193.5,220.5,NA,NA,3.965,0.996908088672686,XD2
D2,30,0,55,0,30,107.5,142,203.5,230.5,NA,NA,4.1925,0.996136974350542,XD2
D2,32,0,61,0,27,102.5,135.5,201,227,NA,NA,4.20179117208046,0.997413084650791,XD2
D2,32,0,55,0,35.5,109,141.5,212.5,NA,NA,NA,4.42817982456141,0.999712397083365,XD2
D2,32,0,55,0,35,110,144.5,207.5,NA,NA,NA,4.36622807017544,0.998009659386222,XD2
D2,32-42,120,61,0,20,80,108,173,200,NA,NA,3.69969436349421,0.998546342229372,XD2
D2,32-42,120,55,0,25.5,82,108.5,169,194,246,NA,3.46016328828829,0.999385161466104,XD2
D2,32-42,120,55,0,26,92.5,123.5,177.5,199.5,NA,NA,3.64166666666667,0.995980896207949,XD2
D2,32-42,480,61,0,24,91,123.5,185,211,NA,NA,3.90315587461795,0.998803843787809,XD2
D2,32-42,480,55,0,27,88.5,117,177.5,205,NA,NA,3.69333333333333,0.999759752422836,XD2
D2,32-42,480,55,0,27,93.5,127,187,214.5,NA,NA,3.89166666666667,0.99892910810167,XD2
D2,35,0,55,0,35,109,140,203,NA,NA,NA,4.25657894736842,0.997848192070588,XD2
D2,35,0,55,0,40,119.5,156,228,NA,NA,NA,4.76260964912281,0.9990512599977,XD2
D2,35,0,56,0,26.5,112.5,149,220,NA,NA,NA,4.84965034965035,0.997540487605935,XD2
D2,37,0,55,0,32,106,140.5,214,NA,NA,NA,4.47916666666667,0.999582645647184,XD2
D2,37,0,55,0,35,116,149,223,NA,NA,NA,4.67434210526316,0.999061913902392,XD2
D2,37,0,55,0,32.5,106,137,201,NA,NA,NA,4.22313596491228,0.998610617829373,XD2
D2,42,0,60,0,6,24.5,33,53,62,82.5,91.5,1.16557008234994,0.996580969184755,XD2
D2,42,0,55,0,7,26,35,54,64.5,83,92,1.16847826086957,0.999298269142709,XD2
D2,42,0,55,0,7,21,31.5,50,60.5,79.5,87.5,1.12092391304348,0.996105726837842,XD2
D20,25,0,55,NA,NA,0,2,3.5,7,8.5,NA,0.179276315789474,0.935055691968257,XD20
D20,25,0,55,NA,NA,0,5,12,13,13,14.5,0.2375,0.768112308849336,XD20
D20,25,0,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XD20
D20,25-35,120,63,0,31.5,104,132.5,191.5,214,NA,NA,3.84571526118129,0.995390611569538,XD20
D20,25-35,120,55,0,30.5,97.5,124,178,202,NA,NA,3.63,0.995852746363832,XD20
D20,25-35,120,55,0,29,90,117,170.5,194.5,NA,NA,3.49333333333333,0.998200384130195,XD20
D20,25-35,480,63,0,27.5,98,132,190.5,214,NA,NA,3.88016387845681,0.997235667152242,XD20
D20,25-35,480,55,0,32,98.5,128,178,203,NA,NA,3.63416666666667,0.994268531882125,XD20
D20,25-35,480,55,0,24.5,83,109,157,179,227,NA,3.1665259009009,0.997560110876276,XD20
D20,30,0,55,NA,0,2.5,3.5,6.5,6.5,11,11.5,0.163288288288288,0.97846946103589,XD20
D20,30,0,55,NA,0,2.5,4,5.5,6.5,9.5,11,0.147100225225225,0.988171867519694,XD20
D20,30,0,55,NA,0,2,3.5,7.5,9,10,12,0.170608108108108,0.972510017400744,XD20
D20,32,0,63,0,NA,102.5,132,184,206.5,NA,NA,3.6875,0.990064693545219,XD20
D20,32,0,55,0,36.5,114,148,208.5,NA,NA,NA,4.39638157894737,0.995710249870737,XD20
D20,32,0,55,0,32.5,98,127,192,212,NA,NA,3.85083333333333,0.997284828943756,XD20
D20,32-42,120,63,0,25,95,119,155.5,173.5,207.5,224,2.76302416899397,0.974766485352523,XD20
D20,32-42,120,55,0,28.5,93,123.5,182,201,239,NA,3.42074887387387,0.988147391870062,XD20
D20,32-42,120,55,0,26,75,100,146.5,163.5,195,209.5,2.64538043478261,0.987707435620265,XD20
D20,32-42,480,63,0,25,94.5,116.5,159,180,215,230,2.87096570984608,0.980886051997392,XD20
D20,32-42,480,55,0,28,97.5,126.5,177.5,197.5,236,NA,3.3490990990991,0.985086589356307,XD20
D20,32-42,480,55,0,25.5,79.5,107.5,161.5,183.5,226,NA,3.19974662162162,0.997141274564006,XD20
D20,35,0,55,NA,NA,0,3,5,5,7,8.5,0.1325,0.923676880222841,XD20
D20,35,0,55,0,1.5,3,4.5,8,9.5,12.5,13.5,0.173913043478261,0.989407009240989,XD20
D20,35,0,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XD20
D20,37,0,55,0,27.5,95,125,177,200.5,247,NA,3.47606981981982,0.993481767898059,XD20
D20,37,0,55,0,27,95.5,122,171.5,197,244,NA,3.41455518018018,0.993956331381872,XD20
D20,37,0,55,0,28,92,119,165.5,185.5,232.5,NA,3.23001126126126,0.992395692111801,XD20
D20,42,0,63,0,7,26.5,43,62,70.5,91.5,100,1.27720849169519,0.996881917829946,XD20
D20,42,0,55,0,2.5,17,27.5,51,60,74,78.5,1.07065217391304,0.984634719873401,XD20
D20,42,0,55,0,2,5.5,14.5,33.5,40,57,66,0.866847826086956,0.954494256737182,XD20
D21,25,0,55,0,26,86,115.5,171.5,196.5,NA,NA,3.55416666666667,0.999326924001478,XD21
D21,25,0,55,0,22.5,84,113,162,185,234,NA,3.28871058558559,0.997051862415056,XD21
D21,25,0,55,0,26,81.5,106.5,159.5,181.5,229.5,NA,3.20706644144144,0.998826380665794,XD21
D21,25-35,120,55,0,28.5,94,121,174.5,197.5,239,NA,3.37556306306306,0.992219660846251,XD21
D21,25-35,120,55,0,22,96.5,128,184,210,NA,NA,3.8525,0.995013683883077,XD21
D21,25-35,120,55,0,26,82.5,108.5,163,187.5,227.5,NA,3.22874436936937,0.996380692704066,XD21
D21,25-35,480,55,0,30,99,129.5,186.5,212.5,NA,NA,3.83416666666667,0.99728826821304,XD21
D21,25-35,480,55,0,31,104.5,137.5,203.5,232,NA,NA,4.19916666666667,0.998745722601288,XD21
D21,25-35,480,55,0,27.5,87,109.5,159.5,181.5,227.5,NA,3.16314752252252,0.996602953798257,XD21
D21,30,0,55,0,34,100,130,193,233.5,NA,NA,4.09916666666667,0.998928246616833,XD21
D21,30,0,55,0,37,103.5,135.5,195,223,NA,NA,3.97166666666667,0.997860567731841,XD21
D21,30,0,55,0,34,97,123.5,187,213,NA,NA,3.80416666666667,0.998987108103735,XD21
D21,32,0,55,0,34,113,143,208.5,NA,NA,NA,4.38706140350877,0.997082443594983,XD21
D21,32,0,55,0,34,116,152,223,NA,NA,NA,4.70394736842105,0.998675525447282,XD21
D21,32,0,55,0,33.5,100,130,191.5,216,NA,NA,3.88666666666667,0.998089157356492,XD21
D21,32-42,120,62,0,20,71.5,96.5,140,158,193,208.5,2.67012760646425,0.993337370683308,XD21
D21,32-42,120,55,0,29.5,96,122.5,174,193,NA,NA,3.5,0.992393509127789,XD21
D21,32-42,120,55,0,22,67.5,97,146,161,187,201.5,2.58627717391304,0.981540352143817,XD21
D21,32-42,480,62,0,28.5,91,119,170,191,230,248,3.14392847151987,0.98999024193326,XD21
D21,32-42,480,55,0,26.5,95.5,126,180,198,240.5,NA,3.41708896396396,0.987907302950623,XD21
D21,32-42,480,55,0,24,80.5,108.5,159.5,180,215.5,231,2.94972826086957,0.988969546824692,XD21
D21,35,0,55,0,36.5,119,154.5,220.5,NA,NA,NA,4.65515350877193,0.996795845519221,XD21
D21,35,0,55,0,38,115.5,147,210,NA,NA,NA,4.40296052631579,0.996096548117983,XD21
D21,35,0,55,0,39,118.5,152,219,NA,NA,NA,4.58717105263158,0.997351524870462,XD21
D21,37,0,55,0,32.5,105,133,185,207,NA,NA,3.7325,0.990447877106786,XD21
D21,37,0,55,0,30,100,130,179,202.5,NA,NA,3.65416666666667,0.991740340589865,XD21
D21,37,0,55,0,32.5,100,129.5,176,194,NA,NA,3.50833333333333,0.986286807992991,XD21
D21,42,0,62,0,5,28.5,35,50.5,58,74,84,1.0538830668589,0.99484489193624,XD21
D21,42,0,55,0,7,22,32.5,53,63.5,88,101,1.26698369565217,0.989277137949403,XD21
D21,42,0,55,0,4.5,23,35,53,63,82,94.5,1.19633152173913,0.996354309647784,XD21
D22,25,0,55,0,23.5,76.5,97.5,141.5,164,205.5,227.5,2.83220108695652,0.998181943135317,XD22
D22,25,0,55,0,23,73,96,141.5,163,207,229.5,2.86548913043478,0.999352616533612,XD22
D22,25,0,55,0,25.5,74.5,95.5,140,159,198,218,2.70855978260869,0.997107616778407,XD22
D22,25-35,120,64,0,26.5,90.5,113.5,162,181,221,240,3.00538435345195,0.99136577385799,XD22
D22,25-35,120,55,0,28,76.5,98.5,147,167.5,207.5,226.5,2.82744565217391,0.99698641474749,XD22
D22,25-35,120,55,0,24,69,88,124,145,186,201.5,2.50475543478261,0.997971645047228,XD22
D22,25-35,480,64,0,25,89.5,116.5,164,184.5,225,NA,3.15767627648489,0.991292483248169,XD22
D22,25-35,480,55,0,21.5,65.5,88,135,151,188,208,2.61413043478261,0.997463257087958,XD22
D22,25-35,480,55,0,25,72.5,96,135,151,188.5,206.5,2.55774456521739,0.994443510461346,XD22
D22,30,0,55,0,30.5,90,111.5,159.5,179.5,221,NA,3.06390765765766,0.992276886397579,XD22
D22,30,0,55,0,35,94,120,173,197.5,NA,NA,3.4975,0.996820731919665,XD22
D22,30,0,55,NA,NA,0,27.5,86.5,112.5,163,186,3.3425,0.997851180439103,XD22
D22,32,0,64,0,27,98.5,123.5,165,185,222,NA,3.09704758596735,0.979765065147513,XD22
D22,32,0,55,0,27,84,108,165,189,229,NA,3.24746621621622,0.996121108136156,XD22
D22,32,0,55,0,28,74.5,93.5,133.5,147.5,185.5,202,2.48097826086956,0.993371516792242,XD22
D22,32-42,120,64,0,16,58,71,99.5,113,139,150.5,1.88290627394228,0.991554330341121,XD22
D22,32-42,120,55,0,20.5,58,75,109.5,125,154.5,170,2.11209239130435,0.996822273492119,XD22
D22,32-42,120,55,0,17.5,42.5,56,75,87.5,103,111,1.36684782608696,0.985356479653729,XD22
D22,32-42,480,64,0,16.5,57,74,109,123.5,155,167.5,2.1226908998042,0.997424404614623,XD22
D22,32-42,480,55,0,21,61,80.5,118,135.5,173.5,191,2.37975543478261,0.999402521828265,XD22
D22,32-42,480,55,0,21,55.5,70.5,103,117,145,157.5,1.95516304347826,0.995655369386169,XD22
D22,35,0,55,0,32.5,91.5,118,171.5,196.5,NA,NA,3.495,0.998115087249236,XD22
D22,35,0,55,0,35.5,124,175,199,NA,NA,NA,4.4281798245614,0.94100331373207,XD22
D22,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XD22
D22,37,0,55,0,19,49.5,61.5,89,102.5,130.5,142,1.75203804347826,0.99765026914085,XD22
D22,37,0,55,0,26,68.5,87,120,132,158.5,172,2.10597826086956,0.982773468673032,XD22
D22,37,0,55,0,26,61.5,76.5,105,116.5,143,159,1.90421195652174,0.988867145720917,XD22
D22,42,0,64,0,6,25,31,46.5,54,71,77.5,0.981058993785648,0.99911988948318,XD22
D22,42,0,55,0,9,27,36.5,54,62,76,83.5,1.05027173913044,0.996843583966174,XD22
D22,42,0,55,0,5,18,25.5,45.5,51.5,65,72.5,0.936820652173913,0.994523302331018,XD22
D23,25,0,55,0,21.5,78,105.5,154.5,179.5,223,NA,3.15765765765766,0.99789579452192,XD23
D23,25,0,55,0,26.5,82.5,105.5,153,174.5,221,NA,3.06348536036036,0.997658093097813,XD23
D23,25,0,55,0,27.5,83.5,109,159.5,181,226,248.5,3.10054347826087,0.997278403872662,XD23
D23,25-35,120,55,0,28,95,124,180.5,206.5,NA,NA,3.72833333333333,0.997990912219623,XD23
D23,25-35,120,55,0,32,90,117,166,189,NA,NA,3.36666666666667,0.99627376240043,XD23
D23,25-35,120,55,0,27,63,108.5,159.5,181,NA,NA,3.29166666666667,0.988230756533001,XD23
D23,25-35,480,55,0,33.5,102,128,182,208,NA,NA,3.7075,0.995023078113344,XD23
D23,25-35,480,55,0,33,101,127.5,182.5,203,NA,NA,3.65833333333333,0.993297120148637,XD23
D23,25-35,480,55,0,29.5,79.5,102,152.5,178.5,NA,NA,3.145,0.999269896290891,XD23
D23,30,0,55,0,35.5,97.5,125,179,206.5,NA,NA,3.65083333333333,0.997240536764467,XD23
D23,30,0,55,0,37.5,104,134.5,196,219,NA,NA,3.92666666666667,0.996482466225927,XD23
D23,30,0,55,0,32.5,129,159.5,223.5,NA,NA,NA,4.79111842105263,0.988241086563991,XD23
D23,32,0,55,0,35.5,104,133,193.5,215.5,NA,NA,3.87916666666667,0.995665555653921,XD23
D23,32,0,55,0,35,109,140,200,NA,NA,NA,4.20394736842105,0.99659094826194,XD23
D23,32,0,55,0,32,102.5,129.5,183.5,208,NA,NA,3.73416666666667,0.994134536861137,XD23
D23,32-42,120,62,0,27,79.5,100.5,140.5,150,192.5,209,2.5835252092703,0.990155614712891,XD23
D23,32-42,120,55,0,31,85.5,108,147,164.5,216,NA,2.90512387387387,0.992562321914488,XD23
D23,32-42,120,55,0,24.5,68,87,132,151,188.5,209,2.59782608695652,0.998675828306326,XD23
D23,32-42,480,62,0,28.5,88.5,115,160.5,178,215,232,2.91608745238966,0.98707621759234,XD23
D23,32-42,480,55,0,28.5,82.5,107,152,173.5,214.5,NA,2.98057432432432,0.995353508616262,XD23
D23,32-42,480,55,0,26,70.5,93,136.5,154,185,201.5,2.51902173913044,0.992065546217982,XD23
D23,35,0,55,0,38.5,112.5,144,206.5,NA,NA,NA,4.31359649122807,0.996825517766239,XD23
D23,35,0,55,0,36.5,109.5,140,200,NA,NA,NA,4.18969298245614,0.996407887228607,XD23
D23,35,0,55,0,37.5,112.5,139,200,NA,NA,NA,4.1765350877193,0.994479527404715,XD23
D23,37,0,55,0,32.5,105,125,162.5,189.5,232,NA,3.17117117117117,0.980971163507626,XD23
D23,37,0,55,0,31,99,126,172.5,191,NA,NA,3.4525,0.986836723664584,XD23
D23,37,0,55,0,32,98.5,121,169.5,192,NA,NA,3.42333333333333,0.990857647058824,XD23
D23,42,0,62,0,8,28,40,60.5,72,90,98.5,1.271007725248,0.998836722340687,XD23
D23,42,0,55,0,11.5,33,42,64,75,98,108,1.34782608695652,0.99957794527345,XD23
D23,42,0,55,0,5,23,32.5,50,61.5,81,89.5,1.14945652173913,0.996867088359552,XD23
D24,25,0,55,0,25.5,87,116,170.5,199,NA,NA,3.57833333333333,0.999385824637485,XD24
D24,25,0,55,0,25.5,80,107,160.5,184,232.5,NA,3.25844594594595,0.999260770184147,XD24
D24,25,0,55,0,23.5,77.5,105,156.5,180.5,228.5,NA,3.20945945945946,0.99933294718307,XD24
